1.000000000000000000e+00;2.929557716838529502e-01;2.185099995145516338e-01
2.000000000000000000e+00;5.435219762249094561e-02;3.256589060892229465e-02
3.000000000000000000e+00;2.535930704995096804e-02;1.659444670962250887e-02
4.000000000000000000e+00;1.143424196191102256e-02;9.565591903964509174e-03
5.000000000000000000e+00;8.190687201401286588e-03;7.196332937665428538e-03
6.000000000000000000e+00;5.874073183407061728e-03;5.225885215487262141e-03
7.000000000000000000e+00;4.164890308657315937e-03;4.085611196969467923e-03
8.000000000000000000e+00;3.512207873800543903e-03;3.313051007387245780e-03
9.000000000000000000e+00;3.050149034599608597e-03;3.139008900225856522e-03
1.000000000000000000e+01;2.694599932498644487e-03;3.160775054870925294e-03
1.100000000000000000e+01;2.274997429593594162e-03;2.738822830742606781e-03
1.200000000000000000e+01;2.137066154975131652e-03;2.616417758030851418e-03
1.300000000000000000e+01;2.140061197537040938e-03;2.451552462804576418e-03
1.400000000000000000e+01;1.843757749539483770e-03;2.347464979805561399e-03
1.500000000000000000e+01;1.767526807470591859e-03;2.250971446126144321e-03
1.600000000000000000e+01;1.400276301453477843e-03;2.241456377904237594e-03
1.700000000000000000e+01;1.581524753293267992e-03;2.192827708070507666e-03
1.800000000000000000e+01;1.473602495923856523e-03;2.084825843028863084e-03
1.900000000000000000e+01;1.328387938206705352e-03;1.979628133859415943e-03
2.000000000000000000e+01;1.261656302630097736e-03;2.012416196882909659e-03
2.100000000000000000e+01;1.178480550825357744e-03;1.985938863840347370e-03
2.200000000000000000e+01;1.155528998388084079e-03;1.912279741445220777e-03
2.300000000000000000e+01;1.095165010726453954e-03;1.833228758819725268e-03
2.400000000000000000e+01;1.153549641685761191e-03;1.732954605025534322e-03
2.500000000000000000e+01;1.087220842341151978e-03;1.670651548536297758e-03
2.600000000000000000e+01;1.075572697892189901e-03;1.714554403457350940e-03
2.700000000000000000e+01;1.018494296758206330e-03;1.833014080289357842e-03
2.800000000000000000e+01;1.097619880614591429e-03;1.727207828463512120e-03
2.900000000000000000e+01;1.117608519103601220e-03;1.858573626750004192e-03
3.000000000000000000e+01;1.093118664989627294e-03;1.886439900151135659e-03
3.100000000000000000e+01;9.148147480485442368e-04;1.853357263701904201e-03
3.200000000000000000e+01;1.043454728807916660e-03;1.834435768784110519e-03
3.300000000000000000e+01;1.046414794921180598e-03;1.793217315969074634e-03
3.400000000000000000e+01;1.054592256976189923e-03;1.801639141642158784e-03
3.500000000000000000e+01;1.054812549178137668e-03;1.685757988265582400e-03
3.600000000000000000e+01;1.214216923658623278e-03;1.809578458344714234e-03
3.700000000000000000e+01;1.171235559996807677e-03;1.711793136869713345e-03
3.800000000000000000e+01;1.073486164842202620e-03;1.779035779340944635e-03
3.900000000000000000e+01;9.938567291173871186e-04;1.774420211726498824e-03
4.000000000000000000e+01;9.389172741255354723e-04;1.865236441992000659e-03
