1.000000000000000000e+00;2.673690993580183153e-02;4.427780150150766036e-03
2.000000000000000000e+00;3.648956193809665873e-03;1.654508371590351651e-03
3.000000000000000000e+00;2.568954006504489251e-03;1.367379417072753451e-03
4.000000000000000000e+00;2.382268057470966240e-03;1.257930041233799997e-03
5.000000000000000000e+00;2.312414771968884699e-03;1.217421443600739690e-03
6.000000000000000000e+00;2.297176195508680591e-03;1.271995929621007933e-03
7.000000000000000000e+00;2.318342491820660298e-03;1.137377580209654156e-03
8.000000000000000000e+00;2.210451191227054153e-03;1.225269656172212236e-03
9.000000000000000000e+00;2.171091416987150965e-03;1.145851142628460505e-03
1.000000000000000000e+01;2.099977106954790344e-03;1.393920290568957448e-03
1.100000000000000000e+01;2.057187685936723905e-03;9.531845428923866855e-04
1.200000000000000000e+01;1.903469953902407882e-03;1.030161874653885484e-03
1.300000000000000000e+01;1.937280504289859645e-03;8.816212197119483633e-04
1.400000000000000000e+01;1.855464484463682524e-03;8.073377955172743271e-04
1.500000000000000000e+01;1.869151422362102426e-03;8.559029154973674417e-04
1.600000000000000000e+01;1.755029145779572839e-03;1.854330096964021185e-03
1.700000000000000000e+01;1.903345215680691703e-03;1.142015081963368732e-03
1.800000000000000000e+01;1.728238224751021176e-03;1.013402157102008322e-03
1.900000000000000000e+01;1.693624281534490293e-03;9.903273336133177913e-04
2.000000000000000000e+01;1.634023053252824098e-03;8.117212576563564855e-04
2.100000000000000000e+01;1.580073262049020702e-03;9.076096763720318183e-04
2.200000000000000000e+01;1.474319824996262254e-03;1.352061821641970711e-03
2.300000000000000000e+01;1.540716068964031885e-03;8.367970205691396173e-04
2.400000000000000000e+01;1.469098277431502746e-03;8.327085928687332026e-04
2.500000000000000000e+01;1.567659327954343046e-03;8.638252822530209001e-04
2.600000000000000000e+01;1.499442261407694672e-03;1.345587416780086223e-03
2.700000000000000000e+01;1.511760751264624959e-03;2.237423997828546889e-03
2.800000000000000000e+01;1.513797486393914614e-03;2.721065018630149449e-03
2.900000000000000000e+01;1.536838529224646534e-03;1.275834209304682956e-03
3.000000000000000000e+01;1.395371380029628060e-03;1.076779458956906915e-03
3.100000000000000000e+01;1.499976769564271119e-03;9.563410849481516866e-04
3.200000000000000000e+01;1.432402768843700882e-03;1.263707415295802720e-03
3.300000000000000000e+01;1.438195390337563889e-03;1.218271002230443415e-03
3.400000000000000000e+01;1.359031546982886196e-03;1.306730137225620494e-03
3.500000000000000000e+01;1.202132909825660411e-03;9.816193582528099943e-04
3.600000000000000000e+01;1.173596845883998320e-03;1.090334913674361958e-03
3.700000000000000000e+01;1.488712124067570345e-03;1.137679138657998008e-03
3.800000000000000000e+01;1.204371413823467768e-03;9.436829238939954288e-04
3.900000000000000000e+01;1.157979030218617058e-03;1.317740840913385770e-03
4.000000000000000000e+01;1.444765493785987991e-03;1.135386317512210481e-03
