1.000000000000000000e+00;1.318428674033271519e-01;1.134547978639602606e-01
2.000000000000000000e+00;7.241439366865055904e-02;5.829758629202842768e-02
3.000000000000000000e+00;3.303612658330299517e-02;2.613860249519348034e-02
4.000000000000000000e+00;1.427721255358964034e-02;9.779863953590393899e-03
5.000000000000000000e+00;4.734045567086901836e-03;4.671410508453845839e-03
6.000000000000000000e+00;2.142318765245090212e-03;1.895776232704520208e-03
7.000000000000000000e+00;1.847999407250290257e-03;1.534886122681200548e-03
8.000000000000000000e+00;1.393629518555389345e-03;1.326928883790969883e-03
9.000000000000000000e+00;1.233166038726212724e-03;1.186465253122150889e-03
1.000000000000000000e+01;1.149458397987254601e-03;1.141636767424643057e-03
1.100000000000000000e+01;1.099848720822643169e-03;1.128828045912086972e-03
1.200000000000000000e+01;1.052712880488676896e-03;1.183588020503520931e-03
1.300000000000000000e+01;1.015240948571315832e-03;1.211834480054676524e-03
1.400000000000000000e+01;9.749548751041452795e-04;1.033409237861633275e-03
1.500000000000000000e+01;9.123559433131482989e-04;1.085208537988364627e-03
1.600000000000000000e+01;9.508449734136653793e-04;1.017560153268277662e-03
1.700000000000000000e+01;9.331771541314894591e-04;1.036119922064244678e-03
1.800000000000000000e+01;9.295994519803657064e-04;1.057395138777792462e-03
1.900000000000000000e+01;9.001825969614280117e-04;1.018984019756317147e-03
2.000000000000000000e+01;9.198350728941129782e-04;1.008978402242064528e-03
2.100000000000000000e+01;8.299747789718306488e-04;9.960332326591015209e-04
2.200000000000000000e+01;8.577283077984208500e-04;9.690582426264882001e-04
2.300000000000000000e+01;8.455530076803311704e-04;9.988860972225666306e-04
2.400000000000000000e+01;8.141257779676738587e-04;9.607051685452460766e-04
2.500000000000000000e+01;8.429175411658801137e-04;9.800398722290993170e-04
2.600000000000000000e+01;7.924767148125388787e-04;9.922224888578056508e-04
2.700000000000000000e+01;8.712054775875908985e-04;9.960843948647380743e-04
2.800000000000000000e+01;7.810935217191669567e-04;9.963826695457101909e-04
2.900000000000000000e+01;7.660372898206434071e-04;1.018661395646631692e-03
3.000000000000000000e+01;7.120175847969549034e-04;1.054858630523085664e-03
3.100000000000000000e+01;7.076221180963829151e-04;1.077990350313484625e-03
3.200000000000000000e+01;7.358450805288719275e-04;1.069276346825063324e-03
3.300000000000000000e+01;6.905243240642589117e-04;1.091562323272228345e-03
3.400000000000000000e+01;6.902538754081936814e-04;1.109417220577597549e-03
3.500000000000000000e+01;6.320181259257887096e-04;1.021165605634450886e-03
3.600000000000000000e+01;7.968336624061376919e-04;1.046468741260468856e-03
3.700000000000000000e+01;6.709824787235974192e-04;1.072776908986270480e-03
3.800000000000000000e+01;7.667486763723162669e-04;9.986933181062339956e-04
3.900000000000000000e+01;6.231269240204460923e-04;1.036925758235156475e-03
4.000000000000000000e+01;6.194929969536996320e-04;9.806587267667055477e-04
