1.000000000000000000e+00;3.292169423052216520e-02;1.286214435739176619e-02
2.000000000000000000e+00;3.996813564438652169e-03;1.071271992155483797e-03
3.000000000000000000e+00;1.291250574344035952e-03;1.020563262448246885e-03
4.000000000000000000e+00;1.157041972468836723e-03;9.707591163792780344e-04
5.000000000000000000e+00;9.899945620513003666e-04;9.118516064648117276e-04
6.000000000000000000e+00;9.196426251983045056e-04;8.890774167541946838e-04
7.000000000000000000e+00;8.859489043385851458e-04;9.057948715053498962e-04
8.000000000000000000e+00;8.912247741647681297e-04;7.972132630779274563e-04
9.000000000000000000e+00;7.769608557093060815e-04;8.247942081652581475e-04
1.000000000000000000e+01;8.066343589276531991e-04;6.917852392819310659e-04
1.100000000000000000e+01;7.676385037506863046e-04;7.176452931681913741e-04
1.200000000000000000e+01;6.626599103178126794e-04;6.690900506717817721e-04
1.300000000000000000e+01;7.253580449996187805e-04;7.004595004088644749e-04
1.400000000000000000e+01;6.613306024441264986e-04;5.693422364337104172e-04
1.500000000000000000e+01;6.736978237976420925e-04;6.539934980017798535e-04
1.600000000000000000e+01;5.462520579243389371e-04;5.405601787580443249e-04
1.700000000000000000e+01;5.533299443617200903e-04;5.839835661130824600e-04
1.800000000000000000e+01;4.829580451334736929e-04;5.342658750513302459e-04
1.900000000000000000e+01;4.920675733039700560e-04;5.333513503761164089e-04
2.000000000000000000e+01;4.433529726215345744e-04;4.986639483831823089e-04
2.100000000000000000e+01;4.146184083566377908e-04;5.362504411355725666e-04
2.200000000000000000e+01;3.971743649142761264e-04;5.334610992576927163e-04
2.300000000000000000e+01;4.350241597393844271e-04;5.019465170335024595e-04
2.400000000000000000e+01;3.962486428436844577e-04;6.061370018869638660e-04
2.500000000000000000e+01;3.762220778694350793e-04;6.687766905607921922e-04
2.600000000000000000e+01;3.468569463591703234e-04;6.086282116094870413e-04
2.700000000000000000e+01;2.782233945669173019e-04;5.660933342629245659e-04
2.800000000000000000e+01;2.517168818868533928e-04;6.421081073183033993e-04
2.900000000000000000e+01;2.205569662455366601e-04;7.275157292107386434e-04
3.000000000000000000e+01;4.946031752270668323e-04;1.075718016363680406e-03
3.100000000000000000e+01;4.275218944611158941e-04;8.282762586272188936e-04
3.200000000000000000e+01;4.523693872982947179e-04;7.025571423582733111e-04
3.300000000000000000e+01;2.902389158067617057e-04;6.429165435422744442e-04
3.400000000000000000e+01;4.517601780303872510e-04;7.379542603822691069e-04
3.500000000000000000e+01;3.306943842831707977e-04;5.838664298477981400e-04
3.600000000000000000e+01;1.695552590749886744e-04;6.793536345607467750e-04
3.700000000000000000e+01;1.831123835616138985e-04;5.849371464656931982e-04
3.800000000000000000e+01;1.651273489819916538e-04;6.337273300492337648e-04
3.900000000000000000e+01;1.679337164752576150e-04;6.800905036340866398e-04
4.000000000000000000e+01;1.724188981599503862e-04;6.726464506105652970e-04
