1.000000000000000000e+00;1.377048281407922126e-01;3.362649551459721137e-02
2.000000000000000000e+00;7.599773396385596860e-03;1.715470105409622192e-03
3.000000000000000000e+00;1.199520759963377745e-03;1.015384079489324879e-03
4.000000000000000000e+00;7.898065484033335885e-04;8.780024762797568588e-04
5.000000000000000000e+00;7.128576725075280816e-04;7.992272631132177471e-04
6.000000000000000000e+00;7.074413292329603982e-04;7.158118799062712255e-04
7.000000000000000000e+00;6.596005719959462544e-04;7.577915443107485554e-04
8.000000000000000000e+00;6.562365965267349466e-04;7.189739911284830261e-04
9.000000000000000000e+00;6.144206264415673097e-04;6.833853981723743073e-04
1.000000000000000000e+01;6.125278121636322168e-04;7.323960058524139980e-04
1.100000000000000000e+01;5.660779958884666445e-04;7.303116793212082077e-04
1.200000000000000000e+01;5.954043009724171347e-04;7.170582140263702126e-04
1.300000000000000000e+01;5.697500400828513700e-04;7.800234315384711042e-04
1.400000000000000000e+01;5.488193364475909023e-04;7.198142303553010674e-04
1.500000000000000000e+01;5.522889166586899884e-04;7.172924632738743572e-04
1.600000000000000000e+01;5.579885602736158433e-04;9.593322357561971398e-04
1.700000000000000000e+01;5.152403480575846323e-04;8.428741179938827521e-04
1.800000000000000000e+01;5.694333348739863366e-04;6.947217775242668994e-04
1.900000000000000000e+01;5.281667735293553130e-04;7.173410916168775249e-04
2.000000000000000000e+01;5.186283133730041229e-04;7.049087634576218500e-04
2.100000000000000000e+01;5.174368136073212963e-04;1.091873527704072862e-03
2.200000000000000000e+01;5.191934733026892920e-04;7.370179319488150702e-04
2.300000000000000000e+01;5.136487812889884872e-04;7.801319838368467232e-04
2.400000000000000000e+01;5.160558632372452131e-04;6.458010341572974254e-04
2.500000000000000000e+01;4.541500907242982527e-04;8.405268059245177368e-04
2.600000000000000000e+01;4.220543413032217363e-04;6.614169172410454441e-04
2.700000000000000000e+01;4.299752274100279584e-04;9.378156774411244021e-04
2.800000000000000000e+01;4.075889554620644624e-04;5.751462154356496922e-04
2.900000000000000000e+01;4.047586177554192638e-04;1.266833195196730719e-03
3.000000000000000000e+01;4.290295487582101931e-04;6.644108216278254986e-04
3.100000000000000000e+01;4.987093848375971855e-04;8.170902230111616463e-04
3.200000000000000000e+01;4.821295045857470238e-04;8.219620828250689352e-04
3.300000000000000000e+01;4.487694512979964901e-04;7.619360927492380359e-04
3.400000000000000000e+01;4.064862226021218050e-04;5.789528343094779315e-04
3.500000000000000000e+01;3.822910579176018019e-04;7.791161271078246445e-04
3.600000000000000000e+01;3.911925415678882498e-04;6.336290805068399380e-04
3.700000000000000000e+01;3.486007303505804858e-04;6.747746274673513530e-04
3.800000000000000000e+01;3.000697967219116734e-04;6.263361686641084110e-04
3.900000000000000000e+01;3.769047587545186419e-04;6.479492261340575373e-04
4.000000000000000000e+01;3.175546646822004497e-04;5.687571297000561720e-04
