1.000000000000000000e+00;3.253456509556581361e-02;8.068382952894482749e-03
2.000000000000000000e+00;2.328575993453082648e-03;1.355452522901551965e-03
3.000000000000000000e+00;1.367997858925775259e-03;1.018291911376374053e-03
4.000000000000000000e+00;1.032809379965546207e-03;9.270798381684081926e-04
5.000000000000000000e+00;8.851350351966986389e-04;8.000895514019898533e-04
6.000000000000000000e+00;7.952512288252162279e-04;8.423075578840715514e-04
7.000000000000000000e+00;7.712083170190453529e-04;7.859380549884268123e-04
8.000000000000000000e+00;7.431477063676345148e-04;6.715650088153779507e-04
9.000000000000000000e+00;7.116745159587613149e-04;7.571254175023308698e-04
1.000000000000000000e+01;6.686097637081310453e-04;6.329267119456615139e-04
1.100000000000000000e+01;6.690083936592748984e-04;6.750469511773969384e-04
1.200000000000000000e+01;6.423533678762215855e-04;9.171819347622139082e-04
1.300000000000000000e+01;6.747631755283824010e-04;6.638280598313680376e-04
1.400000000000000000e+01;6.212752675573422929e-04;7.587100578738110003e-04
1.500000000000000000e+01;6.034221155814980912e-04;6.465071712487510149e-04
1.600000000000000000e+01;6.185996597190637249e-04;6.605110896219100643e-04
1.700000000000000000e+01;5.388935956751690539e-04;5.646733109772737909e-04
1.800000000000000000e+01;5.711542523022495547e-04;6.579618934275848277e-04
1.900000000000000000e+01;6.091764962812671767e-04;6.605203196938548831e-04
2.000000000000000000e+01;5.797876344970891030e-04;6.234814313107303520e-04
2.100000000000000000e+01;5.163618658133033341e-04;6.298283248075416769e-04
2.200000000000000000e+01;5.174636383359797935e-04;6.350703969863908662e-04
2.300000000000000000e+01;4.933834033854203518e-04;6.692788962806973767e-04
2.400000000000000000e+01;4.807707034785922121e-04;7.124617662546889937e-04
2.500000000000000000e+01;5.027137427187167249e-04;6.834515170859439001e-04
2.600000000000000000e+01;5.202439455329733011e-04;8.074262079649737779e-04
2.700000000000000000e+01;4.934999444375776220e-04;7.034821652009018520e-04
2.800000000000000000e+01;4.912519213407632885e-04;6.125582747959664983e-04
2.900000000000000000e+01;4.604759493808491754e-04;6.672924550782357222e-04
3.000000000000000000e+01;4.753939311179099952e-04;8.361382409930228970e-04
3.100000000000000000e+01;3.914472705040663116e-04;6.641741642462355502e-04
3.200000000000000000e+01;4.220441870525433762e-04;6.827177696063050109e-04
3.300000000000000000e+01;4.138138604629927587e-04;6.573461794427463110e-04
3.400000000000000000e+01;3.660897490162699037e-04;6.886653103200452482e-04
3.500000000000000000e+01;4.117111886254615932e-04;7.235854614659079174e-04
3.600000000000000000e+01;3.954234030179730507e-04;6.573227234184742191e-04
3.700000000000000000e+01;3.944538624787483723e-04;7.930540612765721005e-04
3.800000000000000000e+01;3.860486494120535391e-04;6.656878361744539892e-04
3.900000000000000000e+01;3.916192748551763306e-04;5.754311585665813607e-04
4.000000000000000000e+01;3.910972964079910603e-04;1.316463089148913216e-03
